Timestamp,Nº,Date,1. Have you heard about Syngnathids previously?,"2. Please rate your knowledge about Syngnathids. Remember that there is no right or wrong
answer. We just want your honest opinion. Please tick one option.",3. Please rate the following statements as “True” or “False”. [I know seahorses but never heard of pipefishes],3. Please rate the following statements as “True” or “False”. [I know seahorses but never heard of sea dragons],3. Please rate the following statements as “True” or “False”. [I never heard of Syngnathids before],4. Please rate the following statements as “True” or “False”. Please tick one option. [Seahorses are fishes],4. Please rate the following statements as “True” or “False”. Please tick one option. [In this group of animals only males became pregnant],4. Please rate the following statements as “True” or “False”. Please tick one option. [They are voracious carnivorous eating a wide variety of small prey],4. Please rate the following statements as “True” or “False”. Please tick one option. [They are particularly vulnerable to ocean pressures and threats],"4. Please rate the following statements as “True” or “False”. Please tick one option. [They exhibit some defensive mechanisms, such as immobility and camouflage]","4. Please rate the following statements as “True” or “False”. Please tick one option. [In some cultures, they are valued items for traditional medicine or as ornaments]",4. Please rate the following statements as “True” or “False”. Please tick one option. [Many species exhibit long-term fidelity to small areas in the ocean],"4. Please rate the following statements as “True” or “False”. Please tick one option. [Most of the species live in shallow coastal habitats (seagrasses, corals, estuaries, etc.), but they can also be found offshoreestuaries, etc.), but they can also be found offshore]","4. Please rate the following statements as “True” or “False”. Please tick one option. [Generally, these animals have rapid growth and early age of maturity]",4. Please rate the following statements as “True” or “False”. Please tick one option. [Adults have few predators and tend to stay close to home],4. Please rate the following statements as “True” or “False”. Please tick one option. [Some species engage in migration being able to move long distances],"5. In general, how threatened do you think seahorses and pipefishes are by human activities
and/or environmental impacts? Please tick one option.","6. If you considered seahorses and pipefishes as species somehow threatened, please rank
the following threats where 1=threat ranked most harmful to 7=threat ranked least harmful
(scale from 1 to 7, no repeats).
 [Habitat loss and/or degradation]","6. If you considered seahorses and pipefishes as species somehow threatened, please rank
the following threats where 1=threat ranked most harmful to 7=threat ranked least harmful
(scale from 1 to 7, no repeats).
 [Pollution (microplastics & heavy metals)]","6. If you considered seahorses and pipefishes as species somehow threatened, please rank
the following threats where 1=threat ranked most harmful to 7=threat ranked least harmful
(scale from 1 to 7, no repeats).
 [Fishing pressure (non-selected fishing and/or by-catch)]","6. If you considered seahorses and pipefishes as species somehow threatened, please rank
the following threats where 1=threat ranked most harmful to 7=threat ranked least harmful
(scale from 1 to 7, no repeats).
 [Climate change]","6. If you considered seahorses and pipefishes as species somehow threatened, please rank
the following threats where 1=threat ranked most harmful to 7=threat ranked least harmful
(scale from 1 to 7, no repeats).
 [Tourism pressure (including diving)]","6. If you considered seahorses and pipefishes as species somehow threatened, please rank
the following threats where 1=threat ranked most harmful to 7=threat ranked least harmful
(scale from 1 to 7, no repeats).
 [Species interactions]","6. If you considered seahorses and pipefishes as species somehow threatened, please rank
the following threats where 1=threat ranked most harmful to 7=threat ranked least harmful
(scale from 1 to 7, no repeats).
 [Unsustainable trade]","7. Do you or any member of your household work in an industry associated with the sea
(e.g., fishing, seafood restaurants/coffee shops, research, shipping, tourism, etc.)?
Please select the most appropriate answer.",8. Do you have any ocean-related hobbies?,9. Are you a member of an environmental and/or ocean related NGO? Please tick one option.,"10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Fish stocks]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Ornamental]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Biochemical/Pharmaceutical]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Water purification]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Coastal protection]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Climate regulation]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Biological regulation]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Nutrient cycling]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Life cycle maintenance/Habitats]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Symbolic and aesthetic values]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Recreation/tourism]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Natural & bequest values (i.e., protecting marine biodiversity for its intrinsic value and for the sake of future generations)]","10. In your opinion what are the main contributions of seahorses and pipefishes to human
wellbeing? Please rate the following statements. [Other (please specify)]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Help protect important coastal habitats such as seagrasses and coral gardens]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Limit access to fishing resources that have been used traditionally]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Help society rethinking and better understand sex roles]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Create jobs and income to coastal communities]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Encourage the use of sustainable fishing practices]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Help to maintain the structure and well-functioning of coastal ecosystems]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Promote the consumption of seafood from sustainable aquaculture practices]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Be expensive for the region to manage]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Help protect the ocean on which all life depends]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Create conflicts between fishers and marine tourism operators]","11. Please rate the following statements. 
Seahorses and pipefishes can... [Promote ocean literacy and public engagement in marine management]",12. How often do you consume information about seahorses and pipefishes? Please tick one option.,"13. What sources have most contributed to your current knowledge on seahorses and pipefishes? Tick
as many as apply.","14. In general, how interested would you be in news/information about seahorses and
pipefishes? Please tick one option.","15. Are you interested in more information on things you can do to help protect seahorses and
pipefishes? Please tick one option.","16. In your opinion, to which audiences should communication efforts be directed to have an
effective impact on the conservation of seahorses and pipefishes? Please select 3 (three)
options.",17. Is the conservation of seahorses/pipefishes important to you? Please tick one option.,"18. Would you be willing to engage in conservation initiatives to protect seahorses and
pipefishes? Please tick one option.","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would actively campaign for the conservation of seahorses/pipefishes]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would participate in seahorses/pipefishes’ conservation initiatives]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would select seafood products harvested with sustainable gears with no/less impact on seahorses/pipefishes]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would donate to an NGO dedicated to the conservation of seahorses/pipefishes]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would participate in citizen sciences initiatives to collect data and/or help raise knowledge on seahorses/pipefishes]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would actively campaign for the creation of seahorses/pipefishes MPAs or marine sanctuaries]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would invest in an apnea/diving course just to be able to see seahorses/pipefishes in the wild]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would be willing to pay a one-off lump sum to a seahorse/pipefish conservation fund]","19. Please consider the potential ways of public engagement in seahorse conservation and rate
the likelihood of you participating in each one of them? [I would reduce my consumption of seafood products]","20. In your opinion, what is the superpower of seahorses/pipefishes? Tick only one option.",21. Please define in one word what do you feel when seeing (images/real) seahorses/pipefishes?,22. Age.Tick only one.,"23. Gender. Tick only one.
",24. Do you live near the coast or inland? Tick only one.,25. Do you live close to a Marine Protected Area (MPA)?,26. Level of education (last year of schooling). Tick only one.,27. Professional occupation. Tick only one.,28. Nationality,Please add any other comments you might have about this interview.,21. Word in EN,29. Resident or not?
18/07/2024 13:51:01,AZFA033,02/01/2024,No,No knowledge,TRUE,TRUE,TRUE,FALSE,TRUE,I don't know,I don't know,I don't know,I don't know,I don't know,TRUE,TRUE,I don't know,TRUE,Extremely threatened,1,3,4,6,5,7,2,"Yes, fisheries, engineer",No,No,Very beneficial,Very beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Very beneficial,Very beneficial,Very beneficial,Very beneficial,Don’t know/hard to say,Totally agree,Totally agree,Totally agree,Agree,Agree,Agree,Agree,Agree,Totally agree,Neither agree nor disagree,Totally agree,Never,"TV, Social media (Facebook, Instagram, Tik tok, Twitter, etc.), Internet",Slightly interested,Yes,"Students and schools, Maritime-tourism associations or companies, Local development/Environmental non-governmental organizations (NGOs)",Important,I don't know/ hard to say,Somewhat likely,Somewhat likely,I don't know/ hard to say,I don't know/ hard to say,Somewhat likely,I don't know/ hard to say,Somewhat likely,Somewhat unlikely,I don't know/ hard to say,Voracity,Maravilhoso,26-35,Female,Inland,No,Secondary,Private employee,POR,,Marvellous,Resident
18/07/2024 14:26:50,AZFA034,02/07/2024,No,No knowledge,TRUE,TRUE,TRUE,I don't know,TRUE,I don't know,TRUE,I don't know,I don't know,I don't know,TRUE,I don't know,I don't know,I don't know,Very threatened,3,1,4,2,5,7,6,"Yes, research",No,No,No benefit,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Agree,I don't know/ hard to say,Totally agree,Disagree,I don't know/ hard to say,Agree,I don't know/ hard to say,I don't know/ hard to say,Agree,Totally disagree,I don't know/ hard to say,Never,Internet,Moderately interested,Yes,"Students and schools, Maritime-tourism associations or companies, Local development/Environmental non-governmental organizations (NGOs)",Important,I don't know/ hard to say,Somewhat likely,I don't know/ hard to say,Very likely/ I'm in,Somewhat likely,I don't know/ hard to say,I don't know/ hard to say,No way/ very unlikely,I don't know/ hard to say,Somewhat likely,Male pregnancy,Felicidade,18-25,Female,Inland,Yes,"Post-Graduate Education (M.A., Ph.D., etc)",Student,POR,,Happiness,Resident
18/07/2024 14:35:37,AZFA035,02/07/2024,Yes,Basic knowledge,TRUE,TRUE,FALSE,FALSE,FALSE,I don't know,FALSE,TRUE,I don't know,TRUE,TRUE,TRUE,TRUE,TRUE,Moderately threatened,3,1,5,4,6,2,7,No,No,No,Moderately beneficial,Slight benefit,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Very beneficial,Very beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Extremely beneficial,Don’t know/hard to say,I don't know/ hard to say,Agree,I don't know/ hard to say,I don't know/ hard to say,Agree,Agree,Agree,I don't know/ hard to say,Agree,Agree,Agree,Rarely,TV,Moderately interested,Yes,"Students and schools, Fisher associations, Maritime-tourism associations or companies",Important,Yes,Somewhat likely,Very likely/ I'm in,Very likely/ I'm in,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,No way/ very unlikely,I don't know/ hard to say,I don't know/ hard to say,Beauty,Engraçados,36-45,Female,Inland,No,Primary,Private employee,POR,,Cute,Resident
18/07/2024 14:47:09,AZFA036,02/07/2024,Yes,Don't know/ hard to say,TRUE,TRUE,FALSE,I don't know,TRUE,I don't know,TRUE,TRUE,TRUE,I don't know,TRUE,FALSE,TRUE,I don't know,Extremely threatened,6,7,5,4,1,2,3,No,"Yes, SCUBA diving, Free diving, Open water swimming, Surfing, Sailing, Stand up paddle, Kayaking",No,Don’t know/hard to say,Don’t know/hard to say,No benefit,No benefit,No benefit,Slight benefit,Moderately beneficial,Slight benefit,Moderately beneficial,No benefit,Moderately beneficial,Don’t know/hard to say,Don’t know/hard to say,Totally agree,I don't know/ hard to say,Totally agree,Agree,Agree,Agree,Totally agree,Disagree,Totally agree,Agree,I don't know/ hard to say,Rarely,"TV, Social media (Facebook, Instagram, Tik tok, Twitter, etc.), Word of mouth/Talking with a friend/family member",Moderately interested,Yes,"Students and schools, Local cultural associations, Local development/Environmental non-governmental organizations (NGOs)",Somewhat important,I don't know/ hard to say,I don't know/ hard to say,Somewhat likely,Somewhat likely,Somewhat unlikely,Very likely/ I'm in,I don't know/ hard to say,Very likely/ I'm in,I don't know/ hard to say,I don't know/ hard to say,Male pregnancy,Happiness,,Female,Coast,Yes,"College/University Degree (B.Sc., B.A., etc)",Public employee,DEN,,Happiness,Tourist
18/07/2024 14:52:32,AZFA037,02/07/2024,No,No knowledge,TRUE,TRUE,TRUE,TRUE,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Moderately threatened,2,3,1,6,5,7,4,NO,No,No,Slight benefit,Moderately beneficial,Slight benefit,Moderately beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Slight benefit,Slight benefit,Moderately beneficial,Don’t know/hard to say,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Never,"Social media (Facebook, Instagram, Tik tok, Twitter, etc.), Internet",Slightly interested,Yes,"Students and schools, Fisher associations, Maritime-tourism associations or companies",Not very important,I don't know/ hard to say,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,No way/ very unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,No way/ very unlikely,Uniqueness,Beleza,18-25,Female,Inland,No,Secondary,Private employee,POR,,Beauty,Resident
18/07/2024 15:17:47,AZFA038,02/07/2024,Yes,Basic knowledge,FALSE,FALSE,FALSE,I don't know,TRUE,I don't know,TRUE,TRUE,TRUE,I don't know,TRUE,I don't know,I don't know,I don't know,Very threatened,1,3,4,5,7,6,2,"Yes, tourism","Yes, SCUBA diving, Free diving",No,No benefit,No benefit,Don’t know/hard to say,Don’t know/hard to say,Extremely beneficial,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Extremely beneficial,Extremely beneficial,Extremely beneficial,Don’t know/hard to say,Totally agree,Agree,Neither agree nor disagree,I don't know/ hard to say,Agree,Agree,Agree,Neither agree nor disagree,I don't know/ hard to say,I don't know/ hard to say,Agree,Rarely,"TV, Internet, Scientific information/presentations, diving",Very Interested,Yes,"Local cultural associations, Fisher associations, Maritime-tourism associations or companies",Important,I don't know/ hard to say,Somewhat likely,I don't know/ hard to say,Somewhat likely,Somewhat likely,I don't know/ hard to say,I don't know/ hard to say,Somewhat unlikely,I don't know/ hard to say,Somewhat unlikely,Camouflage,Fascínio,36-45,Male,Coast,Yes,Professional qualification,Private employee,POR,,Fascination,Resident
18/07/2024 15:34:46,AZFA039,18/07/2024,Yes,Basic knowledge,TRUE,TRUE,TRUE,FALSE,I don't know,I don't know,TRUE,TRUE,I don't know,TRUE,I don't know,I don't know,I don't know,I don't know,Don’t know/ Hard to say,1,2,3,4,6,7,5,"Yes, tourism, fisheries, nautical equipment ","Yes, Marine fishing, Free diving, Open water swimming, Stand up paddle",No,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Extremely beneficial,Don’t know/hard to say,I don't know/ hard to say,I don't know/ hard to say,Agree,I don't know/ hard to say,Agree,Agree,Agree,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,Agree,Never,TV,Very Interested,Yes,"Students and schools, Fisher associations, Maritime-tourism associations or companies",Not very important,Yes,Very likely/ I'm in,Very likely/ I'm in,Very likely/ I'm in,Somewhat likely,Very likely/ I'm in,I don't know/ hard to say,Very likely/ I'm in,Somewhat likely,Somewhat unlikely,Male pregnancy,Fascínio,26-35,Female,Coast,Yes,Professional qualification,Private employee,POR,,Fascination,Resident
18/07/2024 15:41:18,AZFA040,29/06/2024,Yes,Basic knowledge,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,I don't know,I don't know,I don't know,Extremely threatened,1,2,5,3,4,7,6,"Yes, tourism",No,No,No benefit,No benefit,Don’t know/hard to say,Don’t know/hard to say,Very beneficial,Don’t know/hard to say,Don’t know/hard to say,Very beneficial,Very beneficial,Slight benefit,Slight benefit,Very beneficial,Don’t know/hard to say,Agree,I don't know/ hard to say,Agree,I don't know/ hard to say,I don't know/ hard to say,Agree,Neither agree nor disagree,I don't know/ hard to say,Totally agree,Neither agree nor disagree,Agree,Rarely,"Social media (Facebook, Instagram, Tik tok, Twitter, etc.), Aquariums/marine sanctuaries, Word of mouth/Talking with a friend/family member, University",Slightly interested,Yes,"Students and schools, Maritime-tourism associations or companies, Social media",Very important,Yes,Somewhat likely,Somewhat likely,Somewhat likely,I don't know/ hard to say,Very likely/ I'm in,Somewhat likely,Somewhat unlikely,I don't know/ hard to say,Somewhat likely,Uniqueness,Unico,26-35,Female,Coast,No,"Post-Graduate Education (M.A., Ph.D., etc)",Private employee,ITA,,Unique,Resident
18/07/2024 15:46:11,AZFA041,30/06/2024,Yes,Basic knowledge,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Moderately threatened,2,1,3,6,5,7,4,No,No,No,No benefit,No benefit,Very beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Very beneficial,Moderately beneficial,Extremely beneficial,Don’t know/hard to say,Totally agree,Totally agree,Agree,Agree,Totally agree,Totally agree,Totally agree,Disagree,Totally agree,Disagree,Agree,Sometimes,"Newspapers/ magazines, Scientific information/presentations, Aquariums/marine sanctuaries",Moderately interested,Yes,"Local cultural associations, Maritime-tourism associations or companies, Local development/Environmental non-governmental organizations (NGOs)",Important,Yes,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,I don't know/ hard to say,Somewhat likely,Somewhat likely,Male pregnancy,Biodiversidade,26-35,Male,Coast,Yes,Secondary,,POR,,Biodiversity,Resident
18/07/2024 15:50:23,AZFA042,02/07/2024,Yes,Basic knowledge,TRUE,TRUE,FALSE,FALSE,TRUE,I don't know,TRUE,TRUE,TRUE,I don't know,TRUE,FALSE,TRUE,I don't know,Don’t know/ Hard to say,7,1,3,5,2,6,4,No,"Yes, Marine fishing, SCUBA diving, Free diving, Sailing, Stand up paddle, Kayaking",No,Extremely beneficial,No benefit,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,Extremely beneficial,No benefit,Extremely beneficial,Extremely beneficial,Don’t know/hard to say,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Totally disagree,Agree,Totally disagree,Agree,Rarely,"Radio, Aquariums/marine sanctuaries",Very Interested,Yes,"Students and schools, Fisher associations, Maritime-tourism associations or companies",Very important,Yes,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Camouflage,Life,36-45,Male,Coast,Yes,Professional qualification,Self-employed,FRA,,Life,Tourist
18/07/2024 15:54:37,AZFA043,04/07/2024,No,No knowledge,TRUE,TRUE,TRUE,I don't know,TRUE,I don't know,TRUE,TRUE,TRUE,I don't know,I don't know,I don't know,I don't know,I don't know,Very threatened,2,4,3,1,7,5,6,No,No,No,No benefit,Slight benefit,Very beneficial,Very beneficial,Very beneficial,Moderately beneficial,Moderately beneficial,Moderately beneficial,Very beneficial,Slight benefit,Moderately beneficial,Slight benefit,Don’t know/hard to say,Agree,I don't know/ hard to say,Agree,Neither agree nor disagree,I don't know/ hard to say,Agree,I don't know/ hard to say,I don't know/ hard to say,Totally agree,Agree,Agree,Rarely,"TV, Internet, Aquariums/marine sanctuaries, Word of mouth/Talking with a friend/family member",Slightly interested,Yes,"Students and schools, Maritime-tourism associations or companies, Parish councils and municipalities",Important,Yes,I don't know/ hard to say,I don't know/ hard to say,Very likely/ I'm in,Very likely/ I'm in,Somewhat likely,I don't know/ hard to say,No way/ very unlikely,Very likely/ I'm in,Very likely/ I'm in,Camouflage,Unique,26-35,Female,Inland,No,"Post-Graduate Education (M.A., Ph.D., etc)",Private employee,GER,,Unique,Tourist
18/07/2024 16:02:03,AZFA044,03/07/2024,Yes,No knowledge,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,I don't know,FALSE,FALSE,Extremely threatened,5,2,3,1,6,7,4,"Yes, fisheries",No,No,Slight benefit,No benefit,Don’t know/hard to say,Moderately beneficial,No benefit,Very beneficial,Very beneficial,Very beneficial,Very beneficial,Very beneficial,Moderately beneficial,Very beneficial,Don’t know/hard to say,Totally agree,Agree,Totally agree,Totally disagree,Totally disagree,Totally agree,Totally agree,I don't know/ hard to say,Totally agree,Neither agree nor disagree,Totally agree,Rarely,"TV, Scientific information/presentations, Word of mouth/Talking with a friend/family member",Very Interested,Yes,"Students and schools, Parish councils and municipalities, Local development/Environmental non-governmental organizations (NGOs)",Very important,Yes,Very likely/ I'm in,Very likely/ I'm in,Very likely/ I'm in,Somewhat likely,Very likely/ I'm in,Very likely/ I'm in,Very likely/ I'm in,Somewhat unlikely,No way/ very unlikely,Male pregnancy,Curiosidade,36-45,Female,Coast,No,Professional qualification,Unemployed,POR,,Curiosity,Resident
18/07/2024 16:06:13,AZFA045,04/07/2024,No,No knowledge,TRUE,TRUE,TRUE,I don't know,I don't know,I don't know,TRUE,I don't know,I don't know,TRUE,I don't know,I don't know,I don't know,I don't know,Don’t know/ Hard to say,3,7,5,6,4,1,2,No,No,No,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Agree,Agree,Agree,Agree,Totally disagree,Agree,Totally disagree,Totally disagree,Totally agree,Totally disagree,Agree,Never,I don’t know/I never heard about it,Slightly interested,Yes,"Students and schools, Local development/Environmental non-governmental organizations (NGOs)",Somewhat important,No,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,Beauty,Vida,36-45,Female,Coast,I don't know/ hard to say,Secondary,Private employee,POR,,Life,Resident
18/07/2024 16:10:43,AZFA046,04/07/2024,No,No knowledge,TRUE,TRUE,TRUE,I don't know,I don't know,I don't know,TRUE,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Don’t know/ Hard to say,5,6,4,7,3,2,1,No,No,No,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Totally agree,Totally agree,Totally agree,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,I don't know/ hard to say,Never,I don’t know/I never heard about it,Slightly interested,Yes,I don’t know/ hard to say,Not very important,No,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,No way/ very unlikely,Beauty,,46-55,Female,Coast,I don't know/ hard to say,Professional qualification,Private employee,POR,,,Resident
18/07/2024 16:14:26,AZFA047,04/07/2024,No,No knowledge,TRUE,TRUE,TRUE,FALSE,FALSE,I don't know,TRUE,I don't know,I don't know,I don't know,TRUE,I don't know,I don't know,FALSE,Very threatened,1,3,4,2,6,5,7,No,"Yes, SCUBA diving, Free diving, Open water swimming, Surfing, Sailing",No,No benefit,No benefit,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,Don’t know/hard to say,No benefit,Slight benefit,Very beneficial,Don’t know/hard to say,Agree,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Rarely,"Scientific information/presentations, Aquariums/marine sanctuaries, Word of mouth/Talking with a friend/family member",Moderately interested,Yes,"Students and schools, Fisher associations, Maritime-tourism associations or companies",Important,Yes,Somewhat unlikely,Somewhat likely,Very likely/ I'm in,Somewhat unlikely,Somewhat likely,Very likely/ I'm in,Somewhat likely,Somewhat unlikely,Very likely/ I'm in,Uniqueness,Alien,18-25,Female,Coast,Yes,"College/University Degree (B.Sc., B.A., etc)",Public employee,CAN,,Alien,Tourist
18/07/2024 16:18:45,AZFA048,04/07/2024,Yes,Basic knowledge,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,TRUE,TRUE,FALSE,TRUE,I don't know,TRUE,I don't know,TRUE,Very threatened,1,2,6,3,7,4,5,"Yes, Restauration",No,No,Moderately beneficial,Don’t know/hard to say,Very beneficial,Extremely beneficial,Very beneficial,Extremely beneficial,Very beneficial,Extremely beneficial,Extremely beneficial,Don’t know/hard to say,Very beneficial,Very beneficial,Don’t know/hard to say,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Totally agree,Agree,Totally agree,Totally disagree,Neither agree nor disagree,Rarely,"Social media (Facebook, Instagram, Tik tok, Twitter, etc.), Radio, Internet, Aquariums/marine sanctuaries",Moderately interested,Yes,"Local cultural associations, Fisher associations, Maritime-tourism associations or companies",Very important,No,I don't know/ hard to say,Somewhat unlikely,Somewhat likely,Somewhat unlikely,Somewhat unlikely,No way/ very unlikely,Very likely/ I'm in,No way/ very unlikely,Somewhat unlikely,Uniqueness,Beautiful,18-25,Male,Inland,Yes,Secondary,Student,ARG,,Beautiful,Resident
18/07/2024 16:23:05,AZFA049,04/07/2024,Yes,Basic knowledge,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Extremely threatened,1,5,2,4,6,7,3,"Yes, research","Yes, SCUBA diving, Free diving, Surfing",Yes,No benefit,No benefit,No benefit,Moderately beneficial,Moderately beneficial,Very beneficial,Very beneficial,Very beneficial,Extremely beneficial,Extremely beneficial,Very beneficial,Extremely beneficial,Don’t know/hard to say,Totally agree,Totally agree,Neither agree nor disagree,Totally agree,Agree,Agree,Agree,Disagree,Totally agree,Disagree,Totally agree,Never,"TV, Internet, Scientific information/presentations",Very Interested,Yes,"Students and schools, Fisher associations, Maritime-tourism associations or companies",Very important,Yes,Very likely/ I'm in,Very likely/ I'm in,Very likely/ I'm in,Somewhat likely,Very likely/ I'm in,Very likely/ I'm in,Somewhat likely,Somewhat likely,Somewhat likely,Uniqueness,Fascinio,18-25,Female,Coast,Yes,"Post-Graduate Education (M.A., Ph.D., etc)",Student,POR,Obrigada pela iniciativa,Fascination,Resident
